MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"CB6.4",16282,"BAY436","TWQM","MAIN","VADEQ","ODU","CB6.4",4/6/2006,16:23:00,9,6.00,6.00,4,"M ","ISM","M1","SALINITY",,19.65000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",16282,"BAY436","TWQM","MAIN","VADEQ","ODU","CB6.4",4/6/2006,16:23:00,9,6.00,6.00,7,"BP","ISM","M1","SALINITY",,24.19000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,1,"S ","ISM","M1","SALINITY",,18.54000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,4,"M ","ISM","M1","SALINITY",,19.26000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,3,"M ","ISM","M1","SALINITY",,19.01000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",16282,"BAY436","TWQM","MAIN","VADEQ","ODU","CB6.4",4/6/2006,16:23:00,9,6.00,6.00,8,"B ","ISM","M1","SALINITY",,24.93000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,2,"M ","ISM","M1","SALINITY",,18.68000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,7,"M ","ISM","M1","SALINITY",,20.71000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,5,"M ","ISM","M1","SALINITY",,19.70000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,6,"AP","ISM","M1","SALINITY",,19.89000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2652,"BAY439","TWQM","MAIN","VADEQ","ODU","CB6.4",5/24/2006,16:43:00,9,7.00,7.00,8,"B ","ISM","M1","SALINITY",,21.55000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,1,"S ","ISM","M1","SALINITY",,22.24000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,4,"M ","ISM","M1","SALINITY",,22.24000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,3,"M ","ISM","M1","SALINITY",,22.22000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,2,"M ","ISM","M1","SALINITY",,22.23000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,6,"M ","ISM","M1","SALINITY",,22.26000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,5,"M ","ISM","M1","SALINITY",,22.25000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,7,"AP","ISM","M1","SALINITY",,22.29000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,9,"BP","ISM","M1","SALINITY",,28.14000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,10,"B ","ISM","M1","SALINITY",,28.37000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",2903,"BAY440","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2006,08:37:00,11,8.00,8.00,8,"M ","ISM","M1","SALINITY",,22.35000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,1,"S ","ISM","M1","SALINITY",,20.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,4,"M ","ISM","M1","SALINITY",,21.54000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,2,"M ","ISM","M1","SALINITY",,20.68000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,3,"BP","ISM","M1","SALINITY",,21.20000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,6,"M ","ISM","M1","SALINITY",,22.42000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,5,"M ","ISM","M1","SALINITY",,21.98000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,8,"B ","ISM","M1","SALINITY",,22.72000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3263,"BAY441","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2006,16:22:00,9,2.00,2.00,7,"M ","ISM","M1","SALINITY",,22.65000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,2,"AP","ISM","M1","SALINITY",,20.49000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,8,"M ","ISM","M1","SALINITY",,24.43000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,7,"M ","ISM","M1","SALINITY",,24.39000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,6,"M ","ISM","M1","SALINITY",,24.34000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,5,"M ","ISM","M1","SALINITY",,24.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,1,"S ","ISM","M1","SALINITY",,20.47000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,3,"M ","ISM","M1","SALINITY",,22.38000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,4,"BP","ISM","M1","SALINITY",,23.90000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",3866,"BAY442","TWQM","MAIN","VADEQ","ODU","CB6.4",7/12/2006,07:41:00,10,3.00,3.00,9,"B ","ISM","M1","SALINITY",,24.44000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,1,"S ","ISM","M1","SALINITY",,20.79000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,3,"M ","ISM","M1","SALINITY",,21.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,2,"M ","ISM","M1","SALINITY",,20.89000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,4,"AP","ISM","M1","SALINITY",,21.53000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,7,"M ","ISM","M1","SALINITY",,25.12000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,5,"M ","ISM","M1","SALINITY",,23.35000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,6,"BP","ISM","M1","SALINITY",,24.40000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,1,"S ","ISM","M1","SALINITY",,22.28000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,6,"M ","ISM","M1","SALINITY",,22.28000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",4261,"BAY443","TWQM","MAIN","VADEQ","ODU","CB6.4",7/26/2006,07:55:00,9,5.00,5.00,8,"B ","ISM","M1","SALINITY",,25.19000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,5,"AP","ISM","M1","SALINITY",,22.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,4,"M ","ISM","M1","SALINITY",,22.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,3,"M ","ISM","M1","SALINITY",,22.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,2,"M ","ISM","M1","SALINITY",,22.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,7,"BP","ISM","M1","SALINITY",,23.57000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,9,"B ","ISM","M1","SALINITY",,23.89000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,2,"M ","ISM","M1","SALINITY",,23.79000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11092,"BAY444","TWQM","MAIN","VADEQ","ODU","CB6.4",8/17/2006,08:04:00,10,6.00,6.00,8,"M ","ISM","M1","SALINITY",,23.78000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,1,"S ","ISM","M1","SALINITY",,23.72000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,6,"M ","ISM","M1","SALINITY",,24.21000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,5,"M ","ISM","M1","SALINITY",,23.84000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,4,"M ","ISM","M1","SALINITY",,23.79000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,3,"M ","ISM","M1","SALINITY",,23.79000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,7,"AP","ISM","M1","SALINITY",,24.66000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,9,"B ","ISM","M1","SALINITY",,27.07000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11392,"BAY445","TWQM","MAIN","VADEQ","ODU","CB6.4",8/30/2006,07:41:00,10,8.00,8.00,8,"M ","ISM","M1","SALINITY",,26.14000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,1,"S ","ISM","M1","SALINITY",,19.83000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,4,"M ","ISM","M1","SALINITY",,21.00000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,2,"M ","ISM","M1","SALINITY",,19.85000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,3,"AP","ISM","M1","SALINITY",,20.09000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,6,"M ","ISM","M1","SALINITY",,24.45000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,5,"M ","ISM","M1","SALINITY",,23.15000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,7,"BP","ISM","M1","SALINITY",,25.10000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,1,"S ","ISM","M1","SALINITY",,20.92000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,9,"B ","ISM","M1","SALINITY",,25.18000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",11861,"BAY446","TWQM","MAIN","VADEQ","ODU","CB6.4",9/19/2006,15:57:00,10,4.00,6.00,8,"M ","ISM","M1","SALINITY",,25.16000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,6,"AP","ISM","M1","SALINITY",,21.56000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,4,"M ","ISM","M1","SALINITY",,21.48000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,3,"M ","ISM","M1","SALINITY",,21.25000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,7,"M ","ISM","M1","SALINITY",,21.71000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,2,"M ","ISM","M1","SALINITY",,20.92000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,8,"BP","ISM","M1","SALINITY",,24.47000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,9,"B ","ISM","M1","SALINITY",,24.63000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19921,"BAY451","TWQM","MAIN","VADEQ","ODU","CB6.4",12/11/2006,11:09:00,10,,,2,"M ","ISM","M1","SALINITY",,18.86000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19638,"BAY450","TWQM","MAIN","VADEQ","ODU","CB6.4",11/17/2006,11:36:00,10,7.00,7.00,5,"M ","ISM","M1","SALINITY",,21.55000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",19921,"BAY451","TWQM","MAIN","VADEQ","ODU","CB6.4",12/11/2006,11:09:00,10,,,1,"S ","ISM","M1","SALINITY",,18.80000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,1,"S ","ISM","M1","SALINITY",,18.35000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,2,"M ","ISM","M1","SALINITY",,19.02000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,3,"AP","ISM","M1","SALINITY",,18.97000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,5,"BP","ISM","M1","SALINITY",,21.39000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,8,"M ","ISM","M1","SALINITY",,23.13000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,7,"M ","ISM","M1","SALINITY",,22.33000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,6,"M ","ISM","M1","SALINITY",,21.65000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,4,"M ","ISM","M1","SALINITY",,20.60000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",6601,"BAY456","TWQM","MAIN","VADEQ","ODU","CB6.4",4/19/2007,09:36:00,10,4.00,4.00,9,"B ","ISM","M1","SALINITY",,24.16000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,1,"S ","ISM","M1","SALINITY",,14.46000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,3,"M ","ISM","M1","SALINITY",,14.77000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,2,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,4,"AP","ISM","M1","SALINITY",,14.76000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,6,"M ","ISM","M1","SALINITY",,15.97000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,5,"M ","ISM","M1","SALINITY",,15.02000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,7,"BP","ISM","M1","SALINITY",,24.27000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,8,"M ","ISM","M1","SALINITY",,24.70000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7221,"BAY458","TWQM","MAIN","VADEQ","ODU","CB6.4",5/12/2007,10:31:00,10,5.00,6.00,9,"B ","ISM","M1","SALINITY",,24.74000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,3,"M ","ISM","M1","SALINITY",,19.02000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,1,"S ","ISM","M1","SALINITY",,19.02000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,2,"M ","ISM","M1","SALINITY",,19.02000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,7,"M ","ISM","M1","SALINITY",,22.75000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,6,"M ","ISM","M1","SALINITY",,20.75000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,5,"M ","ISM","M1","SALINITY",,19.16000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,4,"AP","ISM","M1","SALINITY",,19.01000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7719,"BAY460","TWQM","MAIN","VADEQ","ODU","CB6.4",6/7/2007,15:14:00,9,5.00,7.00,8,"B ","ISM","M1","SALINITY",,24.50000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7961,"BAY461","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2007,09:36:00,10,2.00,2.00,1,"S ","ISM","M1","SALINITY",,19.42000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7961,"BAY461","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2007,09:36:00,10,2.00,2.00,2,"M ","ISM","M1","SALINITY",,20.75000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7961,"BAY461","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2007,09:36:00,10,2.00,2.00,5,"M ","ISM","M1","SALINITY",,24.08000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
"CB6.4",7961,"BAY461","TWQM","MAIN","VADEQ","ODU","CB6.4",6/20/2007,09:36:00,10,2.00,2.00,4,"M ","ISM","M1","SALINITY",,24.03000,"PPT","F04 ",,,,,,37.23653,-76.20799,"T3"
